Zeit;Kanal A
(ms);(mV)

3,69312522;-5,21284400
3,69812522;-6,32997000
3,70312522;-6,70275500
3,70812522;-6,51636300
3,71312522;-6,14419300
3,71812522;-6,14419300
3,72312522;-5,39923700
3,72812522;-6,14419300
3,73312522;-4,65428200
3,73812522;-4,46850300
3,74312522;-3,53715500
3,74812522;-3,16498500
3,75312522;-2,79281500
3,75812522;-2,23425200
3,76312522;-1,30290300
3,76812522;-0,37217020
3,77312522;0,37217020
3,77812522;2,04785900
3,78312522;0,93073320
3,78812522;1,86146600
3,79312522;4,28211100
3,79812522;4,65428200
3,80312522;4,84067400
3,80812522;5,95780000
3,81312522;6,70275500
3,81812522;6,88853300
3,82312522;8,19205200
3,82812522;7,44709600
3,83312522;8,56422200
3,83812522;8,00565900
3,84312522;8,56422200
3,84812522;8,56422200
3,85312522;8,75061500
3,85812522;8,56422200
3,86312522;8,56422200
3,86812522;9,49557100
3,87312522;8,56422200
3,87812522;9,86774200
3,88312522;11,17126000
3,88812522;12,10199000
3,89312522;11,72982000
3,89812522;12,10199000
3,90312522;11,91621000
3,90812522;12,28839000
3,91312522;12,28839000
3,91812522;12,84695000
3,92312522;13,03334000
3,92812522;12,66056000
3,93312522;12,66056000
3,93812522;12,84695000
3,94312522;12,10199000
3,94812522;11,72982000
3,95312522;12,10199000
3,95812522;12,10199000
3,96312522;10,79847000
3,96812522;10,79847000
3,97312522;10,79847000
3,97812522;11,17126000
3,98312522;11,17126000
3,98812522;11,35704000
3,99312522;12,10199000
3,99812522;11,72982000
4,00312522;11,72982000
4,00812522;12,10199000
4,01312522;11,91621000
4,01812522;11,72982000
4,02312521;11,35704000
4,02812521;11,72982000
4,03312521;12,10199000
4,03812521;10,23991000
4,04312521;10,98487000
4,04812521;11,72982000
4,05312521;10,23991000
4,05812521;10,79847000
4,06312521;9,86774200
4,06812521;10,79847000
4,07312521;9,86774200
4,07812521;9,86774200
4,08312521;10,79847000
4,08812521;9,49557100
4,09312521;10,42630000
4,09812521;11,35704000
4,10312521;10,79847000
4,10812521;11,54343000
4,11312521;11,35704000
4,11812521;11,54343000
4,12312521;11,54343000
4,12812521;11,91621000
4,13312521;12,28839000
4,13812521;11,54343000
4,14312521;11,54343000
4,14812521;11,17126000
4,15312521;11,72982000
4,15812521;11,72982000
4,16312521;11,72982000
4,16812521;11,54343000
4,17312521;11,35704000
4,17812521;11,72982000
4,18312521;12,66056000
4,18812521;11,91621000
4,19312521;11,72982000
4,19812521;12,10199000
4,20312521;12,10199000
4,20812521;11,54343000
4,21312521;11,72982000
4,21812521;11,72982000
4,22312521;11,91621000
4,22812521;12,10199000
4,23312521;11,72982000
4,23812521;11,72982000
4,24312521;12,47478000
4,24812521;11,17126000
4,25312521;11,54343000
4,25812521;11,91621000
4,26312521;11,17126000
4,26812521;10,61270000
4,27312521;10,79847000
4,27812521;10,23991000
4,28312521;10,23991000
4,28812521;8,75061500
4,29312521;8,56422200
4,29812521;8,19205200
4,30312521;6,70275500
4,30812521;4,84067400
4,31312521;3,90994000
4,31812521;2,97859200
4,32312521;1,48929600
4,32812521;0,18577760
4,33312521;-0,37217020
4,33812521;-2,60642200
4,34312521;-3,72354800
4,34812521;-5,02706700
4,35312521;-3,53715500
4,35812521;-4,65428200
4,36312521;-4,09571800
4,36812521;-3,16498500
4,37312521;-2,60642200
4,37812521;-1,30290300
4,38312521;-0,37217020
4,38812521;-0,74434050
4,39312521;1,30290300
4,39812521;1,48929600
4,40312521;2,04785900
4,40812521;1,48929600
4,41312521;2,04785900
4,41812520;0,18577760
4,42312520;-0,74434050
4,42812520;-1,67568900
4,43312520;-2,97859200
4,43812520;-3,90994000
4,44312520;-5,02706700
4,44812520;-5,39923700
4,45312520;-5,39923700
4,45812520;-6,70275500
4,46312520;-6,70275500
4,46812520;-6,88853300
4,47312520;-7,81988100
4,47812520;-7,26131900
4,48312520;-6,51636300
4,48812520;-6,32997000
4,49312520;-6,70275500
4,49812520;-6,14419300
4,50312520;-5,77140700
4,50812520;-5,77140700
4,51312520;-5,77140700
4,51812520;-7,26131900
4,52312520;-6,88853300
4,52812520;-7,44709600
4,53312520;-9,12278500
4,53812520;-10,05413000
4,54312520;-10,61270000
4,54812520;-11,91621000
4,55312520;-12,66056000
4,55812520;-12,84695000
4,56312520;-13,21912000
4,56812520;-14,15047000
4,57312520;-14,15047000
4,57812520;-13,77768000
4,58312520;-13,96407000
4,58812520;-13,40551000
4,59312520;-12,47478000
4,59812520;-12,10199000
4,60312520;-12,10199000
4,60812520;-11,35704000
4,61312520;-11,35704000
4,61812520;-9,12278500
4,62312520;-10,05413000
4,62812520;-9,68134800
4,63312520;-9,68134800
4,63812520;-10,05413000
4,64312520;-10,05413000
4,64812520;-10,05413000
4,65312520;-10,23991000
4,65812520;-10,42630000
4,66312520;-10,98487000
4,66812520;-10,61270000
4,67312520;-11,35704000
4,67812520;-11,91621000
4,68312520;-12,47478000
4,68812520;-11,91621000
4,69312520;-12,28839000
4,69812520;-13,21912000
4,70312520;-12,84695000
4,70812520;-12,66056000
4,71312520;-12,47478000
4,71812520;-12,28839000
4,72312520;-11,72982000
4,72812520;-11,35704000
4,73312520;-11,35704000
4,73812520;-11,35704000
4,74312520;-10,42630000
4,74812520;-10,61270000
4,75312520;-10,42630000
4,75812520;-9,86774200
4,76312520;-8,93700700
4,76812520;-9,86774200
4,77312520;-10,05413000
4,77812520;-10,05413000
4,78312520;-10,05413000
4,78812520;-9,68134800
4,79312520;-9,68134800
4,79812520;-10,42630000
4,80312520;-10,23991000
4,80812520;-10,98487000
4,81312519;-11,17126000
4,81812519;-10,79847000
4,82312519;-10,98487000
4,82812519;-12,47478000
4,83312519;-11,35704000
4,83812519;-10,98487000
4,84312519;-10,23991000
4,84812519;-10,42630000
4,85312519;-10,23991000
4,85812519;-9,68134800
4,86312519;-9,12278500
4,86812519;-8,19205200
4,87312519;-8,19205200
4,87812519;-7,07492600
4,88312519;-7,44709600
4,88812519;-7,63348900
4,89312519;-7,26131900
4,89812519;-5,02706700
4,90312519;-5,58562900
4,90812519;-5,39923700
4,91312519;-5,95780000
4,91812519;-5,77140700
4,92312519;-5,95780000
4,92812519;-5,77140700
4,93312519;-7,07492600
4,93812519;-6,70275500
4,94312519;-6,32997000
4,94812519;-6,32997000
4,95312519;-6,88853300
4,95812519;-7,44709600
4,96312519;-6,51636300
4,96812519;-7,81988100
4,97312519;-6,70275500
4,97812519;-6,32997000
4,98312519;-5,77140700
4,98812519;-5,39923700
4,99312519;-5,02706700
4,99812519;-5,02706700
5,00312519;-4,28211100
5,00812519;-3,16498500
5,01312519;-2,42002900
5,01812519;-2,23425200
5,02312519;-2,04785900
5,02812519;-1,30290300
5,03312519;0,18577760
5,03812519;0,18577760
5,04312519;1,11712600
5,04812519;2,04785900
5,05312519;3,35137800
5,05812519;3,90994000
5,06312519;5,02706700
5,06812519;4,84067400
5,07312519;5,39923700
5,07812519;6,51636300
5,08312519;6,70275500
5,08812519;7,07492600
5,09312519;7,63348900
5,09812519;8,00565900
5,10312519;8,56422200
5,10812519;8,37844500
5,11312519;9,49557100
5,11812519;8,75061500
5,12312519;9,49557100
5,12812519;9,86774200
5,13312519;9,49557100
5,13812519;10,79847000
5,14312519;10,79847000
5,14812519;11,17126000
5,15312519;11,35704000
5,15812519;12,10199000
5,16312519;12,28839000
5,16812519;12,28839000
5,17312519;12,47478000
5,17812519;12,10199000
5,18312519;12,66056000
5,18812519;12,10199000
5,19312519;12,66056000
5,19812519;12,66056000
5,20312519;12,28839000
5,20812519;12,28839000
5,21312518;11,54343000
5,21812518;10,98487000
5,22312518;10,98487000
5,22812518;11,35704000
5,23312518;11,35704000
5,23812518;11,17126000
5,24312518;11,91621000
5,24812518;11,72982000
5,25312518;11,17126000
5,25812518;11,35704000
5,26312518;10,79847000
5,26812518;11,91621000
5,27312518;11,35704000
5,27812518;11,54343000
5,28312518;11,72982000
5,28812518;11,91621000
5,29312518;11,72982000
5,29812518;11,17126000
5,30312518;11,72982000
5,30812518;10,05413000
5,31312518;9,86774200
5,31812518;10,23991000
5,32312518;9,68134800
5,32812518;9,86774200
5,33312518;9,49557100
5,33812518;9,49557100
5,34312518;9,49557100
5,34812518;9,68134800
5,35312518;10,61270000
5,35812518;10,42630000
5,36312518;10,42630000
5,36812518;10,79847000
5,37312518;11,54343000
5,37812518;11,91621000
5,38312518;11,35704000
5,38812518;11,54343000
5,39312518;12,28839000
5,39812518;12,10199000
5,40312518;12,28839000
5,40812518;12,28839000
5,41312518;11,72982000
5,41812518;11,35704000
5,42312518;12,10199000
5,42812518;11,72982000
5,43312518;12,10199000
5,43812518;11,54343000
5,44312518;11,17126000
5,44812518;11,54343000
5,45312518;11,17126000
5,45812518;11,17126000
5,46312518;10,79847000
5,46812518;10,61270000
5,47312518;10,98487000
5,47812518;11,54343000
5,48312518;11,35704000
5,48812518;11,72982000
5,49312518;11,17126000
5,49812518;11,54343000
5,50312518;12,66056000
5,50812518;11,17126000
5,51312518;11,91621000
5,51812518;11,35704000
5,52312518;10,79847000
5,52812518;11,35704000
5,53312518;10,23991000
5,53812518;11,17126000
5,54312518;10,42630000
5,54812518;9,86774200
5,55312518;9,12278500
5,55812518;8,19205200
5,56312518;7,07492600
5,56812518;5,58562900
5,57312518;4,84067400
5,57812518;3,35137800
5,58312518;2,79281500
5,58812518;0,55856290
5,59312518;-0,74434050
5,59812518;-1,67568900
5,60312518;-3,16498500
5,60812517;-3,53715500
5,61312517;-3,16498500
5,61812517;-4,65428200
5,62312517;-3,72354800
5,62812517;-3,53715500
5,63312517;-2,04785900
5,63812517;-1,11712600
5,64312517;-0,18577760
5,64812517;0,37217020
5,65312517;1,48929600
5,65812517;1,86146600
5,66312517;2,42002900
5,66812517;2,23425200
5,67312517;-0,18577760
5,67812517;1,67568900
5,68312517;0,18577760
5,68812517;-0,55856290
5,69312517;-2,42002900
5,69812517;-3,53715500
5,70312517;-4,46850300
5,70812517;-4,65428200
5,71312517;-5,95780000
5,71812517;-6,51636300
5,72312517;-6,88853300
5,72812517;-6,88853300
5,73312517;-6,88853300
5,73812517;-7,07492600
5,74312517;-6,70275500
5,74812517;-6,70275500
5,75312517;-5,77140700
5,75812517;-5,02706700
5,76312517;-4,84067400
5,76812517;-4,65428200
5,77312517;-4,84067400
5,77812517;-5,39923700
5,78312517;-6,88853300
5,78812517;-7,07492600
5,79312517;-7,81988100
5,79812517;-7,81988100
5,80312517;-9,49557100
5,80812517;-10,61270000
5,81312517;-11,72982000
5,81812517;-13,40551000
5,82312517;-13,03334000
5,82812517;-13,77768000
5,83312517;-13,59190000
5,83812517;-14,15047000
5,84312517;-13,59190000
5,84812517;-12,66056000
5,85312517;-13,03334000
5,85812517;-12,66056000
5,86312517;-11,54343000
5,86812517;-10,98487000
5,87312517;-10,05413000
5,87812517;-9,49557100
5,88312517;-8,75061500
5,88812517;-8,56422200
5,89312517;-9,12278500
5,89812517;-9,49557100
5,90312517;-9,12278500
5,90812517;-8,75061500
5,91312517;-9,49557100
5,91812517;-9,12278500
5,92312517;-10,05413000
5,92812517;-10,42630000
5,93312517;-10,98487000
5,93812517;-11,35704000
5,94312517;-11,91621000
5,94812517;-12,47478000
5,95312517;-13,03334000
5,95812517;-13,03334000
5,96312517;-12,84695000
5,96812517;-12,84695000
5,97312517;-12,66056000
5,97812517;-12,66056000
5,98312517;-12,66056000
5,98812517;-11,54343000
5,99312517;-11,54343000
5,99812517;-10,79847000
6,00312516;-10,79847000
6,00812516;-10,05413000
6,01312516;-9,86774200
6,01812516;-9,68134800
6,02312516;-9,12278500
6,02812516;-9,30917700
6,03312516;-9,30917700
6,03812516;-9,12278500
6,04312516;-9,86774200
6,04812516;-9,49557100
6,05312516;-9,68134800
6,05812516;-8,93700700
6,06312516;-9,68134800
6,06812516;-10,23991000
6,07312516;-10,05413000
6,07812516;-9,86774200
6,08312516;-10,05413000
6,08812516;-10,42630000
6,09312516;-10,42630000
6,09812516;-10,61270000
6,10312516;-10,42630000
6,10812516;-9,49557100
6,11312516;-9,68134800
6,11812516;-8,75061500
6,12312516;-8,93700700
6,12812516;-8,37844500
6,13312516;-7,44709600
6,13812516;-7,63348900
6,14312516;-6,88853300
6,14812516;-7,07492600
6,15312516;-7,07492600
6,15812516;-7,07492600
6,16312516;-6,14419300
6,16812516;-5,58562900
6,17312516;-5,95780000
6,17812516;-5,58562900
6,18312516;-5,77140700
6,18812516;-5,95780000
6,19312516;-5,39923700
6,19812516;-6,51636300
6,20312516;-6,32997000
6,20812516;-6,32997000
6,21312516;-8,93700700
6,21812516;-7,07492600
6,22312516;-6,88853300
6,22812516;-7,63348900
6,23312516;-5,95780000
6,23812516;-6,51636300
6,24312516;-6,14419300
6,24812516;-6,32997000
6,25312516;-5,02706700
6,25812516;-4,84067400
6,26312516;-4,84067400
6,26812516;-5,02706700
6,27312516;-3,16498500
6,27812516;-2,97859200
6,28312516;-2,42002900
6,28812516;-0,93073320
6,29312516;-0,55856290
6,29812516;1,11712600
6,30312516;1,30290300
6,30812516;2,42002900
6,31312516;2,42002900
6,31812516;3,90994000
6,32312516;3,90994000
6,32812516;5,39923700
6,33312516;5,58562900
6,33812516;6,14419300
6,34312516;6,51636300
6,34812516;7,26131900
6,35312516;7,63348900
6,35812516;7,63348900
6,36312516;7,63348900
6,36812516;9,49557100
6,37312516;9,30917700
6,37812516;9,49557100
6,38312516;9,30917700
6,38812516;9,49557100
6,39312516;9,86774200
6,39812515;10,23991000
6,40312515;10,98487000
6,40812515;11,91621000
6,41312515;11,35704000
6,41812515;12,10199000
6,42312515;12,47478000
6,42812515;13,03334000
6,43312515;13,03334000
6,43812515;14,15047000
6,44312515;12,66056000
6,44812515;13,21912000
6,45312515;13,21912000
6,45812515;12,28839000
6,46312515;12,28839000
6,46812515;12,66056000
6,47312515;11,35704000
6,47812515;11,91621000
6,48312515;11,72982000
6,48812515;11,17126000
6,49312515;10,98487000
6,49812515;11,35704000
6,50312515;11,17126000
6,50812515;11,91621000
6,51312515;11,54343000
6,51812515;11,54343000
6,52312515;12,66056000
6,52812515;12,66056000
6,53312515;13,40551000
6,53812515;12,28839000
6,54312515;12,10199000
6,54812515;12,28839000
6,55312515;11,72982000
6,55812515;11,91621000
6,56312515;11,54343000
6,56812515;11,17126000
6,57312515;10,61270000
6,57812515;10,42630000
6,58312515;9,86774200
6,58812515;10,23991000
6,59312515;9,68134800
6,59812515;10,05413000
6,60312515;10,23991000
6,60812515;10,79847000
6,61312515;9,86774200
6,61812515;9,86774200
6,62312515;9,86774200
6,62812515;10,79847000
6,63312515;10,79847000
6,63812515;11,17126000
6,64312515;11,17126000
6,64812515;11,72982000
6,65312515;11,72982000
6,65812515;12,66056000
6,66312515;12,66056000
6,66812515;11,91621000
6,67312515;12,28839000
6,67812515;11,54343000
6,68312515;11,91621000
6,68812515;11,17126000
6,69312515;11,17126000
6,69812515;10,79847000
6,70312515;10,98487000
6,70812515;11,17126000
6,71312515;11,17126000
6,71812515;10,79847000
6,72312515;11,17126000
6,72812515;10,79847000
6,73312515;10,79847000
6,73812515;11,35704000
6,74312515;11,17126000
6,74812515;11,91621000
6,75312515;11,72982000
6,75812515;11,35704000
6,76312515;11,72982000
6,76812515;12,28839000
6,77312515;11,91621000
6,77812515;12,10199000
6,78312515;11,35704000
6,78812515;11,72982000
6,79312514;11,54343000
6,79812514;11,17126000
6,80312514;10,23991000
6,80812514;10,42630000
6,81312514;8,93700700
6,81812514;8,56422200
6,82312514;7,63348900
6,82812514;6,14419300
6,83312514;4,65428200
6,83812514;3,72354800
6,84312514;2,42002900
6,84812514;0,93073320
6,85312514;-0,74434050
6,85812514;-1,67568900
6,86312514;-2,60642200
6,86812514;-2,60642200
6,87312514;-3,90994000
6,87812514;-4,46850300
6,88312514;-4,65428200
6,88812514;-3,53715500
6,89312514;-2,23425200
6,89812514;-1,67568900
6,90312514;-0,74434050
6,90812514;-0,74434050
6,91312514;1,11712600
6,91812514;1,67568900
6,92312514;2,04785900
6,92812514;2,97859200
6,93312514;2,79281500
6,93812514;1,30290300
6,94312514;0,18577760
6,94812514;-0,37217020
6,95312514;-2,04785900
6,95812514;-3,16498500
6,96312514;-3,53715500
6,96812514;-5,02706700
6,97312514;-5,95780000
6,97812514;-6,32997000
6,98312514;-7,07492600
6,98812514;-7,44709600
6,99312514;-7,26131900
6,99812514;-7,07492600
7,00312514;-6,88853300
7,00812514;-6,88853300
7,01312514;-6,70275500
7,01812514;-5,39923700
7,02312514;-5,95780000
7,02812514;-6,14419300
7,03312514;-5,58562900
7,03812514;-6,51636300
7,04312514;-6,70275500
7,04812514;-7,44709600
7,05312514;-7,81988100
7,05812514;-8,37844500
7,06312514;-9,49557100
7,06812514;-10,61270000
7,07312514;-11,91621000
7,07812514;-13,40551000
7,08312514;-13,40551000
7,08812514;-13,40551000
7,09312514;-13,77768000
7,09812514;-14,33624000
7,10312514;-13,77768000
7,10812514;-13,21912000
7,11312514;-12,28839000
7,11812514;-12,28839000
7,12312514;-11,91621000
7,12812514;-11,35704000
7,13312514;-11,35704000
7,13812514;-10,23991000
7,14312514;-9,86774200
7,14812514;-8,93700700
7,15312514;-8,19205200
7,15812514;-8,75061500
7,16312514;-8,19205200
7,16812514;-8,56422200
7,17312514;-9,12278500
7,17812514;-9,30917700
7,18312514;-10,42630000
7,18812513;-10,42630000
7,19312513;-10,42630000
7,19812513;-10,42630000
7,20312513;-10,98487000
7,20812513;-11,35704000
7,21312513;-11,91621000
7,21812513;-11,17126000
7,22312513;-11,91621000
7,22812513;-11,91621000
7,23312513;-11,54343000
7,23812513;-12,10199000
7,24312513;-11,54343000
7,24812513;-10,98487000
7,25312513;-10,42630000
7,25812513;-10,61270000
7,26312513;-10,05413000
7,26812513;-9,86774200
7,27312513;-9,30917700
7,27812513;-9,86774200
7,28312513;-9,30917700
7,28812513;-9,12278500
7,29312513;-9,49557100
7,29812513;-8,56422200
7,30312513;-9,30917700
7,30812513;-9,49557100
7,31312513;-9,49557100
7,31812513;-10,05413000
7,32312513;-10,42630000
7,32812513;-10,98487000
7,33312513;-10,79847000
7,33812513;-10,61270000
7,34312513;-9,49557100
7,34812513;-10,23991000
7,35312513;-10,79847000
7,35812513;-10,61270000
7,36312513;-10,61270000
7,36812513;-10,98487000
7,37312513;-10,05413000
7,37812513;-9,86774200
7,38312513;-9,68134800
7,38812513;-9,30917700
7,39312513;-8,19205200
7,39812513;-9,12278500
7,40312513;-7,81988100
7,40812513;-7,26131900
7,41312513;-6,14419300
7,41812513;-7,26131900
7,42312513;-6,70275500
7,42812513;-6,32997000
7,43312513;-5,95780000
7,43812513;-5,39923700
7,44312513;-4,46850300
7,44812513;-5,77140700
7,45312513;-5,39923700
7,45812513;-5,95780000
7,46312513;-5,77140700
7,46812513;-6,70275500
7,47312513;-6,32997000
7,47812513;-5,77140700
7,48312513;-7,26131900
7,48812513;-7,07492600
7,49312513;-6,88853300
7,49812513;-6,70275500
7,50312513;-5,95780000
7,50812513;-6,32997000
7,51312513;-4,65428200
7,51812513;-5,02706700
7,52312513;-5,02706700
7,52812513;-4,46850300
7,53312513;-3,72354800
7,53812513;-3,16498500
7,54312513;-2,42002900
7,54812513;-1,30290300
7,55312513;-0,74434050
7,55812513;0,37217020
7,56312513;1,11712600
7,56812513;2,04785900
7,57312513;2,23425200
7,57812513;3,72354800
7,58312513;4,09571800
7,58812512;4,65428200
7,59312512;5,39923700
7,59812512;5,77140700
7,60312512;7,26131900
7,60812512;6,70275500
7,61312512;6,70275500
7,61812512;7,44709600
7,62312512;8,00565900
7,62812512;8,19205200
7,63312512;8,56422200
7,63812512;8,56422200
7,64312512;8,56422200
7,64812512;9,30917700
7,65312512;10,42630000
7,65812512;10,05413000
7,66312512;10,42630000
7,66812512;11,35704000
7,67312512;11,72982000
7,67812512;11,35704000
7,68312512;11,35704000
7,68812512;12,28839000
7,69312512;12,47478000
7,69812512;13,03334000
7,70312512;12,84695000
7,70812512;12,28839000
7,71312512;12,66056000
7,71812512;12,84695000
7,72312512;12,66056000
7,72812512;12,10199000
7,73312512;12,10199000
7,73812512;12,10199000
7,74312512;12,10199000
7,74812512;11,72982000
7,75312512;12,10199000
7,75812512;11,54343000
7,76312512;11,72982000
7,76812512;11,72982000
7,77312512;11,91621000
7,77812512;11,91621000
7,78312512;12,28839000
7,78812512;12,28839000
7,79312512;12,47478000
7,79812512;12,47478000
7,80312512;12,10199000
7,80812512;12,10199000
7,81312512;11,35704000
7,81812512;11,35704000
7,82312512;11,17126000
7,82812512;10,79847000
7,83312512;10,05413000
7,83812512;9,68134800
7,84312512;9,86774200
7,84812512;9,49557100
7,85312512;10,05413000
7,85812512;8,56422200
7,86312512;9,68134800
7,86812512;9,49557100
7,87312512;8,56422200
7,87812512;9,86774200
7,88312512;10,23991000
7,88812512;10,61270000
7,89312512;10,61270000
7,89812512;10,79847000
7,90312512;11,54343000
7,90812512;11,54343000
7,91312512;11,35704000
7,91812512;11,72982000
7,92312512;12,10199000
7,92812512;11,17126000
7,93312512;12,28839000
7,93812512;11,91621000
7,94312512;11,91621000
7,94812512;10,79847000
7,95312512;10,98487000
7,95812512;10,79847000
7,96312512;11,72982000
7,96812512;11,35704000
